Ticket Id,Ticket Type,Subject,Status (Ticket),SLA Violation Type,Priority (Ticket),Team,Created Time (Ticket),Ticket Age,Is Escalated
1150489,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:20,4d 17h,FALSE
1150490,Alarm,Primarc is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 19:21,4d 17h,FALSE
1150491,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 19:23,4d 17h,FALSE
1150492,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 19:23,4d 17h,FALSE
1150493,Alarm,Primarc is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 19:23,4d 17h,FALSE
1150494,Client,Keep UAT Server up and running today,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 19:25,4d 17h,FALSE
1150495,Alarm,"ALARM: ""kfinpwm-hex-prod-rds-Low-FreeableMemory-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:25,4d 17h,FALSE
1150496,Alarm,"ALARM: ""kfinpwm-hex-prod-rds-Low-FreeableMemory-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:25,4d 17h,FALSE
1150497,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:32,4d 17h,FALSE
1150498,Alarm,"ALARM: ""ALCircle-Prod-APP+DB(alcircle.com)-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:32,4d 17h,FALSE
1150499,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:33,4d 16h,FALSE
1150500,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:33,4d 16h,FALSE
1150501,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 19:33,4d 16h,FALSE
1150502,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 19:34,4d 16h,FALSE
1150503,Alarm,RCB is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 19:34,4d 16h,FALSE
1150504,Client,RE: Request to start old server,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 19:36,4d 16h,FALSE
1150505,Alarm,"ALARM: ""Magpet-Prod-SAP-New-Pub-NEW-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:36,4d 16h,FALSE
1150506,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-70%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:36,4d 16h,FALSE
1150507,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-85%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:36,4d 16h,FALSE
1150508,Client,RDP Session Expiry Issue – Electrosteel SRV (Oman),Closed,Not Violated,Medium - P3,SMB Linux Team,08-04-2026 19:39,4d 16h,FALSE
1150509,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:40,4d 16h,FALSE
1150510,Alarm,"ALARM: ""KIMS-Hospitals-PACSENT_ERPRISE-1b-FreeSpace-Disk(C)-15%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 19:41,4d 16h,FALSE
1150511,Client,Attention required on case 177485325600072: Guidance on RDS Reserved Instances and Organization Account Setup,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 19:44,4d 16h,FALSE
1150512,Alarm,"ALARM: ""Magpet-Prod-SAP-New-Pub-NEW-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:46,4d 16h,FALSE
1150513,Alarm,AL Circle is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 19:48,4d 16h,FALSE
1150514,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-identity_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:49,4d 16h,FALSE
1150515,Alarm,AL Circle is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 19:49,4d 16h,FALSE
1150516,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:50,4d 16h,FALSE
1150517,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:56,4d 16h,FALSE
1150518,Alarm,AWS Notification Message,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 20:00,4d 16h,FALSE
1150519,Alarm,AWS Notification Message,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 20:00,4d 16h,FALSE
1150520,Alarm,AWS Notification Message,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 20:00,4d 16h,FALSE
1150521,Alarm,"ALARM: ""KFIN-AIF-Dezerv-PMS-PROD-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:03,4d 16h,FALSE
1150522,Client,[Case 177565883100253] Customer Added Communication: devops-agent,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150523,Client,Amazon Web Services: You have opened a new Support case: 177565883100253,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150524,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150525,Alarm,"ALARM: ""Kfin-mPower-Nexedge2-Prod-443-TG-UnHealthyHostCount-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150526,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150527,Alarm,"ALARM: ""AMPL-Audit-Prod-App-Server-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150528,Alarm,"ALARM: ""Kfin-mPower-Prod-443-TG-UnHealthyHostCount-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:04,4d 16h,FALSE
1150529,Alarm,"ALARM: ""ETEdge-TG-CDN-INSIGHTS-ET3TON8I54DZP-5xxErrorRate-Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:05,4d 16h,FALSE
1150530,Alarm,"ALARM: ""Eleve-Diamonds-ALB-4XX-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:09,4d 16h,FALSE
1150531,Client,Re: [## 1120175 ##] Reconfiguration and troubleshooting of Mysql Server,Closed,Not Violated,Medium - P3,Enterprise Linux Team,08-04-2026 20:11,4d 16h,FALSE
1150532,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:12,4d 16h,FALSE
1150533,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:14,4d 16h,FALSE
1150534,Alarm,"ALARM: ""Dev_DevOps_test-Prod-CPU-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:23,4d 16h,FALSE
1150535,Alarm,"ALARM: ""Dev_DevOps_test-Prod-CPU-95%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:24,4d 16h,FALSE
1150536,Client,Re: [## 1120175 ##] Reconfiguration and troubleshooting of Mysql Server,Closed,Not Violated,Medium - P3,Enterprise Linux Team,08-04-2026 20:27,4d 16h,FALSE
1150537,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:29,4d 16h,FALSE
1150538,Alarm,"ALARM: ""KFINAIF-Hex-Prod-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:31,4d 16h,FALSE
1150539,Alarm,"ALARM: ""KFINAIF-Hex-Prod-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:31,4d 16h,FALSE
1150540,Alarm,Vawsum | https://vawsum.com/ is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 20:32,4d 16h,FALSE
1150542,Client,Re: [## 1120175 ##] Reconfiguration and troubleshooting of Mysql Server,Closed,Not Violated,Medium - P3,Enterprise Linux Team,08-04-2026 20:39,4d 15h,FALSE
1150544,Alarm,Vawsum | https://vawsum.com/ is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 20:42,4d 15h,FALSE
1150545,Alarm,"ALARM: ""SS-RS-PROD-API-7-AP-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:44,4d 15h,FALSE
1150546,Alarm,"ALARM: ""KFINAIF-Hex-Prod-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:46,4d 15h,FALSE
1150547,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:46,4d 15h,FALSE
1150548,Alarm,"ALARM: ""KFINAIF-Hex-Prod-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:46,4d 15h,FALSE
1150549,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:47,4d 15h,FALSE
1150550,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:50,4d 15h,FALSE
1150551,Alarm,"ALARM: ""SS-RS-PROD-API-7-AP-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:51,4d 15h,FALSE
1150552,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:52,4d 15h,FALSE
1150553,Alarm,"ALARM: ""SS-RS-PROD-API-7-AP-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:53,4d 15h,FALSE
1150554,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 20:57,4d 15h,FALSE
1150555,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 20:58,4d 15h,FALSE
1150556,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 20:58,4d 15h,FALSE
1150557,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,SMB Linux Team,08-04-2026 21:01,4d 15h,FALSE
1150558,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:01,4d 15h,FALSE
1150559,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:01,4d 15h,FALSE
1150560,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:02,4d 15h,FALSE
1150561,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:03,4d 15h,FALSE
1150562,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:04,4d 15h,FALSE
1150563,Alarm,"ALARM: ""BB-APM-SyntheticMonitoring1-UAT-1b-CPU-95%-#Alarm#"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:04,4d 15h,FALSE
1150564,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:04,4d 15h,FALSE
1150565,Alarm,"ALARM: ""kfin-northernarc-prod-alb-tg-443-UnHealthyHostCount-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:07,4d 15h,FALSE
1150566,Client,RE:[CASE 177565883100253] devops-agent,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:08,4d 15h,FALSE
1150567,Alarm,"ALARM: ""GoGlobal-Prod-App+DB-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:12,4d 15h,FALSE
1150568,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 21:12,4d 15h,FALSE
1150569,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 21:12,4d 15h,FALSE
1150570,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:16,4d 15h,FALSE
1150571,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:18,4d 15h,FALSE
1150572,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:20,4d 15h,FALSE
1150573,Client,|| Annapurna || UAT || Github Workflow update ||,Closed,Not Violated,Medium - P3,DevOps Team,08-04-2026 21:21,4d 15h,FALSE
1150574,Alarm,"ALARM: ""ARS-Steels-Prod-DB-1a-Disk D-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:23,4d 15h,FALSE
1150576,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 21:31,4d 15h,FALSE
1150577,Alarm,IKF Finance is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 21:31,4d 15h,FALSE
1150578,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 21:31,4d 15h,FALSE
1150579,Alarm,"ALARM: ""Nanda Feeds-Prod-Tally-1b-Disk(E)-15%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:34,4d 14h,FALSE
1150583,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:36,4d 14h,FALSE
1150584,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-CPU-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:37,4d 14h,FALSE
1150585,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:37,4d 14h,FALSE
1150586,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 21:50,4d 14h,FALSE
1150587,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 21:51,4d 14h,FALSE
1150588,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:53,4d 14h,FALSE
1150590,Client,Workmates Backup - No successful backups reminder,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 21:53,4d 14h,FALSE
1150591,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:58,4d 14h,FALSE
1150592,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-CPU-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 21:59,4d 14h,FALSE
1150593,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:01,4d 14h,FALSE
1150594,Alarm,Lux Industries | https://luxind.in/login is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 22:02,4d 14h,FALSE
1150595,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:03,4d 14h,FALSE
1150596,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 22:04,4d 14h,FALSE
1150597,Alarm,"ALARM: ""ETEdge-TG-Etnowgbs-cdn-ENSA4TPDNYD15-5xxErrorRate-Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:04,4d 14h,FALSE
1150598,Alarm,"ALARM: ""RICB-MyBusinessProfile-TG-UnhealthyHost-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:05,4d 14h,FALSE
1150599,Alarm,RICB is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 22:05,4d 14h,FALSE
1150600,Alarm,"ALARM: ""Critical-Sri-Madhuram-Prod-App-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:12,4d 14h,FALSE
1150601,Alarm,"ALARM: ""Sri-Madhuram-Prod-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:12,4d 14h,FALSE
1150602,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 22:16,4d 14h,FALSE
1150603,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 22:16,4d 14h,FALSE
1150604,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:27,4d 14h,FALSE
1150606,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 22:29,4d 14h,FALSE
1150607,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 22:29,4d 14h,FALSE
1150608,Alarm,Amazon SES Custom MAIL FROM Domain Setup DISABLED in AWS Region Asia Pacific (Mumbai),Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 22:30,4d 14h,FALSE
1150609,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 324050363265, VPN Connection: vpn-058621771262a8df1, Tunnel Outside IP: 13.200.98.234]",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 22:32,4d 14h,FALSE
1150610,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-70%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:41,4d 13h,FALSE
1150611,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-85%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:41,4d 13h,FALSE
1150612,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:43,4d 13h,FALSE
1150613,Alarm,"ALARM: ""PragatiMilk-S4HANA-Prod-DB-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:43,4d 13h,FALSE
1150614,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 119841209825, VPN Connection: vpn-0afc862ee0cffa686, Tunnel Outside IP: 18.60.219.193]",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 22:49,4d 13h,FALSE
1150615,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 22:51,4d 13h,FALSE
1150616,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 22:51,4d 13h,FALSE
1150617,Alarm,"ALARM: ""Midland-MicrofinMidland-MIS-Prod-TG-80-unhealthy-1"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:54,4d 13h,FALSE
1150618,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 22:57,4d 13h,FALSE
1150619,Alarm,"Success ! Auto instance stop of ""Nandu'sFood-Staging"" | NandusFeed",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 23:01,4d 13h,FALSE
1150620,Alarm,Lux Industries | https://luxindustries.co.in/luxadtracker/login is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 23:01,4d 13h,FALSE
1150621,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 23:01,4d 13h,FALSE
1150622,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 23:01,4d 13h,FALSE
1150623,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 23:03,4d 13h,FALSE
1150624,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 23:03,4d 13h,FALSE
1150625,Alarm,Lux Industries | https://luxdms.in/promoClaims/Login is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 23:04,4d 13h,FALSE
1150626,Alarm,"ALARM: ""kims-app-db2-CPU-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 23:08,4d 13h,FALSE
1150627,Client,RE:[CASE 177564912300470] ssh issue,Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 23:08,4d 13h,FALSE
1150628,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-85%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 23:09,4d 13h,FALSE
1150629,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-95%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,08-04-2026 23:09,4d 13h,FALSE
1150630,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 796973495311, VPN Connection: vpn-08e90044d2cb96e6a, Tunnel Outside IP: 13.232.238.149]",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 23:12,4d 13h,FALSE
1150631,Client,SH-MS-ES-08-04-2026,Closed,Not Violated,--Select--,Uptime Team,08-04-2026 23:12,4d 13h,FALSE
1150632,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 23:26,4d 13h,FALSE
1150633,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 699951450237, VPN Connection: vpn-0eceb9e2c8af516b0, Tunnel Outside IP: 35.154.170.239]",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 23:27,4d 13h,FALSE
1150634,Alarm,AWS Budgets Report: Annapurna-Efimo-Budget Report,Closed,Not Violated,Medium - P3,SMB Windows Team,08-04-2026 23:30,4d 13h,FALSE
1150635,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 23:32,4d 13h,FALSE
